Time stamp,X-axis reading,Y-axis reading,Z-axis reading,labels
81249,1882,2391,1944,4
81250,1907,2388,1970,7
81251,1846,2347,2107,4
81252,1966,2380,2093,1
81253,1910,2385,1969,7
81254,1906,2378,1992,7
81255,1925,2384,2003,7
81256,1836,2394,2090,4
81257,1908,2384,1986,7
81258,1887,2379,1994,7
81259,1973,2369,2124,1
81260,1899,2379,2010,7
81261,1910,2374,2075,4
81262,1872,2383,2003,7
81263,1903,2389,2002,7
81264,1934,2392,2020,7
81265,1892,2387,1990,7
81266,1965,2370,2132,1
81267,1874,2381,2006,7
81268,1873,2380,1989,3
81269,1886,2383,2033,3
81270,1890,2370,2087,7
81271,1891,2386,2028,3
81272,1870,2446,2060,7
81273,1918,2330,2128,2
81274,1882,2379,2079,7
81275,1807,2398,1994,6
81276,1974,2371,2124,1
81277,1892,2387,1994,7
81278,1921,2387,2051,7
81279,1975,2381,2105,1
81280,1921,2385,1974,7
81281,1915,2348,2027,7
81282,1873,2380,1990,7
81283,1940,2383,2080,7
81284,1999,2368,2093,4
81285,1922,2388,1991,7
81286,1914,2387,1996,7
81287,1886,2385,1971,7
81288,1912,2378,2078,7
81289,1872,2329,1995,4
81290,1916,2387,1984,7
81291,1904,2397,1990,7
81292,1830,2409,2060,4
81293,1874,2376,1989,7
81294,1928,2387,1991,7
81295,1907,2384,2003,7
81296,1909,2384,1969,7
81297,1920,2260,2047,4
81298,1907,2387,1968,7
81299,1898,2391,2035,3
81300,1864,2394,2019,7
81301,1964,2382,2090,1
81302,1977,2372,2121,1
81303,1896,2389,2032,3
81304,1976,2378,2124,1
81305,1885,2381,1988,7
81306,1879,2377,1991,3
81307,1889,2384,1991,7
81308,1886,2378,1997,7
81309,1906,2383,1968,7
81310,1875,2395,1989,7
81311,1966,2373,2123,1
81312,1899,2383,1962,7
81313,1880,2379,1989,7
81314,1963,2378,2108,1
81315,1925,2375,2107,7
81316,1979,2362,2140,1
81317,1868,2377,2004,7
81318,1969,2381,2117,1
81319,1909,2341,2035,4
81320,1933,2266,2048,6
81321,1970,2379,2117,1
81322,1905,2387,2011,7
81323,1971,2375,2119,1
81324,1894,2352,2033,4
81325,1883,2422,2011,4
81326,1906,2386,1975,7
81327,1960,2378,2109,1
81328,1960,2381,2093,1
81329,1911,2314,2027,4
81330,1901,2387,1991,7
81331,1909,2390,1971,7
81332,1897,2379,2032,3
81333,1948,2379,2107,1
81334,1968,2366,2141,1
81335,1974,2388,2081,2
81336,1884,2383,1984,7
81337,1908,2385,2055,7
81338,1868,2379,1980,3
81339,1955,2374,2111,1
81340,1897,2349,1997,7
81341,1915,2387,2037,3
81342,1848,2341,2017,4
81343,1917,2390,1985,7
81344,1919,2375,2118,7
81345,1885,2381,1974,3
81346,1909,2388,1983,7
81347,1883,2379,2062,7
81348,1905,2385,1998,7
81349,1869,2328,2001,6
81350,1912,2331,2028,4
81351,1891,2387,2020,3
81352,1898,2389,2015,7
81353,1831,2405,2109,4
81354,1890,2383,1997,7
81355,1877,2377,1991,7
81356,1903,2380,1987,7
81357,1970,2380,2121,1
81358,1899,2385,1991,7
81359,1905,2387,1983,7
81360,1887,2382,1988,7
81361,1907,2387,1989,7
81362,1885,2386,1993,7
81363,1977,2375,2128,1
81364,1949,2383,2091,1
81365,1880,2293,2027,4
81366,1906,2382,2068,7
81367,2007,2367,2160,1
81368,1902,2384,1998,7
81369,1904,2381,1989,7
81370,1870,2380,1999,7
81371,1958,2372,2111,1
81372,1923,2366,2009,7
81373,1867,2266,2148,4
81374,1896,2334,2056,4
81375,1914,2369,1965,3
81376,1895,2306,2025,4
81377,1882,2379,1980,3
81378,1782,2405,2094,4
81379,1904,2389,1981,7
81380,1872,2379,1994,7
81381,1891,2401,2025,3
81382,1966,2366,2123,1
81383,1892,2317,2044,4
81384,1765,2527,1959,6
81385,1905,2381,2022,7
81386,1879,2370,2113,4
81387,1911,2386,1997,7
81388,1906,2387,1983,7
81389,1968,2380,2117,1
81390,1959,2383,2117,1
81391,1977,2365,2150,1
81392,1967,2375,2105,1
81393,1876,2380,2000,7
81394,1987,2373,2021,7
81395,1934,2380,2103,7
81396,1982,2373,2134,4
81397,1902,2279,2022,4
81398,1996,2438,2066,4
81399,1911,2387,1996,7
81400,1881,2387,2024,7
81401,1973,2369,2134,1
81402,1954,2381,2108,1
81403,1867,2390,2083,4
81404,1970,2375,2125,1
81405,1869,2378,1997,7
81406,1983,2371,2126,1
81407,1909,2378,1975,7
81408,1955,2382,2106,1
81409,1915,2386,1969,7
81410,1961,2383,2110,1
81411,1924,2391,1998,7
81412,1944,2416,2023,5
81413,1972,2355,2165,4
81414,1895,2372,2103,7
81415,1980,2363,2150,1
81416,1963,2374,2107,1
81417,1966,2379,2113,1
81418,1917,2387,2006,7
81419,1915,2387,2056,7
81420,1887,2325,2046,4
81421,1898,2395,1997,7
81422,1888,2379,2007,7
81423,1910,2382,1985,7
81424,1922,2374,1966,5
81425,1963,2380,2112,1
81426,1890,2379,2002,7
81427,1878,2377,2078,7
81428,1954,2371,2119,1
81429,1761,2598,2062,4
81430,1967,2369,2135,1
81431,1902,2318,2050,4
81432,1960,2378,2093,1
81433,1905,2381,1986,7
81434,1984,2368,2131,1
81435,1901,2390,1995,7
81436,1868,2379,1995,7
81437,1890,2380,2014,7
81438,1977,2570,2174,5
81439,1833,2365,1977,7
81440,1867,2383,1985,7
81441,1888,2386,2006,7
81442,1922,2388,1999,7
81443,1897,2390,2031,3
81444,1822,2352,1960,6
81445,1877,2380,1991,7
81446,1966,2372,2135,1
81447,1879,2377,2067,7
81448,1935,2394,1999,7
81449,1871,2380,1972,3
81450,1940,2392,2039,1
81451,1885,2373,2090,7
81452,1878,2379,1986,3
81453,1974,2367,2143,1
81454,1895,2381,2031,3
81455,1926,2386,1992,7
81456,1925,2387,2051,7
81457,1891,2380,1972,7
81458,1941,2370,2130,1
81459,1892,2382,2049,2
81460,1981,2365,2156,1
81461,1908,2385,1985,7
81462,1950,2392,2090,1
81463,1883,2383,1991,7
81464,1888,2371,2094,7
81465,1904,2382,1958,7
81466,1893,2533,2021,4
81467,1859,2313,2102,4
81468,1874,2382,1993,7
81469,1874,2385,1999,7
81470,1902,2379,1979,7
81471,1904,2382,1991,7
81472,1916,2387,1989,7
81473,1913,2395,2030,7
81474,1894,2381,1989,7
81475,1903,2380,1974,7
81476,1889,2382,1995,7
81477,1894,2386,1983,7
81478,1893,2374,2051,7
81479,1884,2382,2001,7
81480,1877,2381,1992,7
81481,1956,2379,2114,1
81482,1889,2383,1990,7
81483,1889,2375,1978,3
81484,1973,2376,2128,1
81485,1947,2287,2115,5
81486,1871,2381,2000,7
81487,1905,2386,1982,7
81488,1887,2369,2006,7
81489,1972,2373,2121,1
81490,1838,2376,2037,4
81491,1916,2388,2044,7
81492,1886,2349,2068,6
81493,1959,2380,2100,1
81494,1917,2357,2103,4
81495,1887,2384,2007,3
81496,1907,2385,1967,7
81497,1900,2282,2027,4
81498,1959,2377,2095,1
81499,1873,2387,1998,3
81500,1900,2384,1995,7
81501,1966,2378,2121,1
81502,1978,2379,2122,1
81503,1883,2355,2122,4
81504,1902,2377,1994,3
81505,1960,2377,2108,1
81506,1880,2382,2007,7
81507,1889,2381,1999,7
81508,1900,2383,2075,1
81509,1919,2390,2011,7
81510,1974,2377,2124,1
81511,1960,2380,2111,1
81512,1911,2379,1965,7
81513,1895,2381,1978,7
81514,1967,2474,2097,5
81515,1873,2381,1984,3
81516,1911,2386,1969,7
81517,1882,2375,2002,7
81518,1904,2383,2040,3
81519,1886,2375,1977,7
81520,1915,2384,2030,7
81521,1979,2389,2130,1
81522,1959,2379,2109,1
81523,1906,2380,1967,7
81524,1846,2557,2133,4
81525,1903,2310,2028,4
81526,1906,2388,1974,7
81527,1918,2378,2120,7
81528,1892,2361,2012,7
81529,2003,2344,2148,4
81530,1890,2380,1962,7
81531,1974,2373,2126,1
81532,1876,2382,1988,7
81533,1934,2238,2008,4
81534,1911,2391,1988,7
81535,1913,2382,2006,3
81536,1867,2381,1979,3
81537,1899,2384,1990,7
81538,1908,2393,1992,7
81539,1972,2371,2130,1
81540,1956,2379,2091,1
81541,1884,2331,2069,4
81542,1867,2362,2088,5
81543,1905,2312,1998,4
81544,1875,2377,1963,6
81545,1917,2390,1992,7
81546,1885,2371,2011,4
81547,1901,2381,1969,7
81548,1975,2377,2118,1
81549,1969,2373,2125,1
81550,1974,2374,2120,1
81551,1932,2307,1992,4
81552,2034,2347,2091,6
81553,1919,2359,2064,4
81554,1893,2385,2009,7
81555,1875,2380,2008,7
81556,1908,2383,1974,7
81557,1965,2377,2110,1
81558,1964,2301,2256,5
81559,1958,2379,2110,1
81560,1912,2389,2013,7
81561,1896,2385,1999,7
81562,1888,2384,2034,3
81563,1883,2379,2016,7
81564,1915,2378,2057,7
81565,1897,2387,2004,7
81566,1969,2370,2139,1
81567,1838,2309,2022,4
81568,1905,2386,1980,7
81569,1904,2387,1988,7
81570,1879,2379,1985,7
81571,1891,2380,2000,7
81572,1919,2385,2063,7
81573,1973,2375,2136,1
81574,1909,2385,1985,7
81575,1864,2400,1979,4
81576,1865,2426,2027,7
81577,1967,2374,2115,1
81578,1864,2378,1996,7
81579,1886,2379,1987,7
81580,1955,2375,2110,1
81581,1892,2387,2026,4
81582,1911,2261,2041,4
81583,1913,2386,2021,7
81584,1874,2379,1997,7
81585,1897,2384,2007,7
81586,1888,2334,2106,4
81587,1891,2379,1995,7
81588,1878,2378,1999,7
81589,1871,2378,1988,7
81590,1959,2382,2114,1
81591,1868,2375,2009,7
81592,1968,2377,2116,1
81593,1894,2383,1995,7
81594,1941,2395,2032,7
81595,1991,2381,2157,4
81596,1905,2385,1964,7
81597,2005,2401,2140,4
81598,1972,2374,2122,1
81599,1913,2382,2073,7
81600,1931,2384,1991,7
81601,1966,2370,2132,1
81602,1883,2328,1946,6
81603,1898,2377,1980,7
81604,1909,2384,1977,7
81605,1916,2415,1951,5
81606,1964,2370,2135,1
81607,1910,2373,1995,7
81608,1949,2389,2113,7
81609,1903,2387,1988,7
81610,1897,2394,2018,4
81611,1897,2391,2001,7
81612,1969,2367,2131,1
81613,1961,2260,2145,4
81614,1936,2406,2121,4
81615,1972,2373,2126,1
81616,1937,2280,2036,4
81617,1972,2382,2123,1
81618,1875,2386,1986,3
81619,1907,2385,1977,7
81620,1904,2379,2130,4
81621,1954,2381,2115,1
81622,1869,2377,1983,3
81623,1889,2382,2007,7
81624,1903,2387,1981,7
81625,1929,2389,2056,7
81626,1826,2416,2105,7
81627,1889,2412,2052,4
81628,1925,2360,2069,7
81629,1867,2286,2011,4
81630,1974,2369,2130,1
81631,1883,2379,1991,7
81632,1865,2370,2023,7
81633,1879,2383,1991,7
81634,1971,2371,2117,1
81635,1907,2389,2006,7
81636,1969,2372,2118,1
81637,1879,2307,2014,4
81638,1965,2367,2133,1
81639,1968,2373,2129,1
81640,1901,2355,2009,4
81641,1883,2383,2001,7
81642,1912,2389,1996,7
81643,1883,2396,1983,7
81644,1961,2383,2090,1
81645,1899,2386,2048,7
81646,1896,2385,2025,4
81647,1978,2374,2118,1
81648,1870,2373,1979,7
81649,1830,2398,2013,4
81650,1888,2308,2015,4
81651,1876,2462,2135,5
81652,1907,2385,1970,7
81653,1970,2374,2120,1
81654,1899,2383,2092,7
81655,1964,2373,2118,1
81656,1881,2375,1978,7
81657,1949,2380,2089,1
81658,1881,2277,2043,4
81659,1877,2417,2081,4
81660,1886,2466,2134,4
81661,1870,2373,2191,5
81662,1905,2350,2113,4
81663,1897,2382,2037,3
81664,1906,2379,2012,7
81665,1885,2380,2029,3
81666,1974,2372,2120,1
81667,1954,2365,2017,7
81668,1900,2322,1965,6
81669,1964,2369,2133,1
81670,1910,2385,1962,7
81671,1884,2385,1982,7
81672,1995,2391,2072,7
81673,1966,2386,2110,4
81674,1911,2385,1991,7
81675,1946,2368,2035,3
81676,1834,2427,2031,6
81677,1958,2380,2102,1
81678,1926,2385,2072,7
81679,1905,2383,1974,7
81680,1887,2412,2067,4
81681,1875,2377,2005,7
81682,1879,2400,1988,7
81683,1966,2375,2115,1
81684,1908,2385,2041,3
81685,1918,2388,1993,7
81686,1943,2346,2009,5
81687,1908,2387,1999,7
81688,1894,2386,2032,3
81689,1880,2397,1960,3
81690,1905,2301,2014,4
81691,1853,2490,2088,4
81692,1884,2380,2037,7
81693,1963,2298,2039,4
81694,1887,2378,1985,7
81695,1899,2375,2059,7
81696,1897,2404,2057,3
81697,1910,2385,1983,7
81698,1864,2373,1980,7
81699,1814,2269,2116,4
81700,1903,2386,2018,6
81701,1868,2371,1966,6
81702,1904,2386,1979,7
81703,1857,2330,2032,4
81704,1918,2387,1998,7
81705,1920,2376,2116,7
81706,1908,2301,2020,4
81707,1873,2376,1980,3
81708,1931,2389,2047,7
81709,1920,2387,2002,7
81710,1867,2377,1991,7
81711,1911,2386,1988,7
81712,1943,2380,2072,7
81713,1891,2378,2090,7
81714,1896,2389,2006,7
81715,1914,2386,2011,7
81716,1897,2389,2007,7
81717,1894,2352,1961,4
81718,1899,2345,2114,7
81719,1868,2376,1984,3
81720,1949,2357,2043,7
81721,1845,2437,2081,4
81722,1879,2373,2056,7
81723,1904,2388,1973,7
81724,1910,2390,1990,7
81725,1980,2375,2123,1
81726,1920,2385,1978,7
81727,1906,2384,1979,7
81728,1970,2369,2136,1
81729,1862,2325,1965,4
81730,1893,2383,2022,3
81731,1899,2375,2090,7
81732,1922,2387,2043,7
81733,1989,2365,2173,4
81734,1972,2375,2124,1
81735,1928,2386,2049,7
81736,1884,2323,2054,4
81737,1938,2375,2080,1
81738,1956,2379,2111,1
81739,1914,2383,2005,7
81740,1931,2383,1997,7
81741,1902,2391,2025,3
81742,1968,2373,2141,1
81743,1958,2383,2113,1
81744,2025,2331,2139,4
81745,1870,2375,2003,7
81746,1886,2315,1983,4
81747,1972,2374,2117,1
81748,1911,2386,2001,7
81749,1818,2445,2019,4
81750,1895,2374,2059,7
81751,1891,2385,1982,7
81752,1908,2386,1980,7
81753,1881,2387,2015,3
81754,1981,2361,2154,1
81755,1925,2391,1993,7
81756,1874,2379,2007,7
81757,1917,2380,2030,7
81758,1907,2382,2073,7
81759,1950,2386,2114,7
81760,1899,2383,1987,7
81761,1976,2371,2127,1
81762,1917,2391,2052,7
81763,1919,2300,2115,4
81764,1969,2375,2115,1
81765,1974,2369,2129,1
81766,1973,2367,2117,1
81767,1891,2379,2033,3
81768,1957,2378,2105,1
81769,1912,2390,2005,7
81770,1835,2393,1925,4
81771,1976,2373,2127,1
81772,1873,2378,2001,7
81773,1870,2372,1993,7
81774,1890,2382,1975,7
81775,1807,2498,2014,4
81776,1891,2379,1967,7
81777,1892,2389,2005,7
81778,1911,2391,2000,7
81779,1909,2388,2158,4
81780,1862,2325,2094,4
81781,1887,2382,2011,7
81782,1905,2379,2079,7
81783,1959,2380,2108,1
81784,1867,2389,2056,7
81785,1868,2380,1994,7
81786,1933,2361,2186,1
81787,1846,2377,2099,1
81788,1913,2384,1986,7
81789,1922,2385,2055,7
81790,1974,2373,2129,1
81791,1906,2382,2026,7
81792,1967,2369,2140,1
81793,1948,2380,2105,1
81794,1885,2384,2006,7
81795,1916,2383,1971,7
81796,1891,2380,1975,7
81797,1897,2403,2015,4
81798,1883,2383,1997,7
81799,1966,2372,2130,1
81800,1902,2383,1973,7
81801,1902,2385,1983,7
81802,1968,2385,2098,1
81803,1901,2380,1957,7
81804,1980,2373,2069,1
81805,1898,2388,2026,3
81806,1958,2407,2122,4
81807,1876,2385,1988,7
81808,1952,2376,2103,1
81809,1892,2372,2063,7
81810,1907,2384,1963,7
81811,1875,2508,2040,4
81812,1896,2381,1974,7
81813,1858,2452,2100,4
81814,1902,2384,1977,7
81815,1913,2386,2038,3
81816,1960,2384,2126,1
81817,1905,2385,1971,7
81818,1930,2396,2062,2
81819,1906,2384,2043,6
81820,1907,2386,1989,7
81821,1976,2372,2143,1
81822,1923,2380,2097,7
81823,1891,2379,1978,7
81824,1906,2370,2087,7
81825,1896,2383,1993,7
81826,1911,2389,2037,7
81827,1909,2382,1973,7
81828,1930,2371,2086,4
81829,1968,2373,2116,1
81830,1915,2393,1981,7
81831,1854,2301,2026,4
81832,1927,2388,1999,7
81833,1973,2376,2113,1
81834,1906,2379,1986,7
81835,1971,2365,2155,1
81836,1905,2387,1978,7
81837,1948,2400,2028,7
81838,1892,2379,1966,7
81839,1913,2387,1990,7
81840,1907,2288,2064,4
81841,1910,2375,1986,3
81842,1895,2378,2072,7
81843,1952,2399,2047,7
81844,1909,2387,1966,7
81845,1884,2383,1990,7
81846,1905,2423,2026,4
81847,1879,2375,1990,7
81848,1967,2372,2125,1
81849,1910,2383,1968,7
81850,1962,2366,2132,1
81851,1893,2386,2026,3
81852,1910,2388,1986,7
81853,1911,2387,2015,7
81854,1892,2383,1986,7
81855,1841,2329,2043,4
81856,1880,2376,1967,7
81857,1898,2353,2016,4
81858,1971,2375,2124,1
81859,1892,2383,1988,7
81860,1908,2385,1960,7
81861,1900,2383,2043,3
81862,1898,2298,2062,4
81863,1911,2387,2055,1
81864,1912,2471,2080,4
81865,1919,2297,2051,4
81866,1927,2249,2041,4
81867,1903,2280,2027,4
81868,1897,2384,1965,7
81869,1976,2369,2122,1
81870,1800,2463,2015,4
81871,1955,2370,2025,7
81872,1893,2382,1991,7
81873,1912,2385,1985,7
81874,1909,2383,1970,7
81875,1904,2384,1982,7
81876,1905,2382,1987,7
81877,1968,2379,2115,1
81878,1906,2393,1972,7
81879,1866,2347,2017,5
81880,1980,2364,2163,1
81881,1853,2339,2189,4
81882,1877,2383,1986,7
81883,1941,2384,2020,7
81884,1921,2384,2034,7
81885,1966,2376,2113,1
81886,1907,2397,2012,7
81887,1873,2381,1977,3
81888,1891,2381,1993,7
81889,1900,2388,1990,7
81890,1974,2370,2117,1
81891,1964,2375,2105,1
81892,1978,2389,2110,1
81893,1897,2383,2001,7
81894,1894,2365,1980,7
81895,1996,2368,2115,4
81896,1888,2378,1980,7
81897,1902,2401,1960,7
81898,1981,2372,2121,1
81899,1757,2498,2027,4
81900,1879,2379,1999,7
81901,1893,2390,1994,7
81902,1941,2217,2052,4
81903,1907,2391,2027,7
81904,1881,2381,2080,7
81905,1909,2389,1990,7
81906,1882,2379,2024,7
81907,1826,2589,2029,4
81908,1983,2386,2129,1
81909,1893,2383,1963,7
81910,1844,2447,2050,2
81911,1794,2374,2061,4
81912,1919,2398,2009,7
81913,1964,2468,2100,5
81914,1921,2354,2207,7
81915,1911,2297,2043,4
81916,1905,2384,1972,7
81917,1844,2519,2102,4
81918,1927,2393,2055,7
81919,1899,2381,1975,7
81920,1913,2386,1995,7
81921,1891,2389,2053,7
81922,1869,2376,2002,7
81923,1859,2348,2019,4
81924,1959,2376,2093,1
81925,1934,2398,2005,7
81926,1896,2392,1976,7
81927,1893,2385,2011,7
81928,1982,2375,2126,1
81929,1856,2378,1996,7
81930,1846,2375,1986,7
81931,1878,2384,1996,7
81932,1933,2381,2106,7
81933,1886,2382,1995,7
81934,1875,2379,1992,7
81935,1863,2392,2013,3
81936,1941,2382,2111,1
81937,1898,2385,1990,7
81938,1781,2454,1991,4
81939,1895,2382,1994,7
81940,1888,2391,2017,7
81941,1883,2384,2066,7
81942,1877,2382,1985,3
81943,1936,2379,2096,7
81944,1903,2379,1974,7
81945,1909,2389,1986,7
81946,1924,2372,2098,7
81947,1941,2381,2011,7
81948,1958,2381,2110,1
81949,1974,2374,2120,1
81950,1888,2379,2026,3
81951,1892,2415,2022,4
81952,1911,2384,1991,7
81953,1916,2265,2040,4
81954,1938,2394,2006,7
81955,1985,2363,2162,1
81956,1927,2397,2108,7
81957,1886,2375,2078,7
81958,1980,2372,2133,1
81959,1973,2376,2121,1
81960,1895,2383,2001,7
81961,1887,2379,1995,3
81962,1880,2357,1998,2
81963,1894,2388,1997,3
81964,1978,2397,2098,7
81965,1884,2383,1994,7
81966,1907,2386,1986,7
81967,1976,2370,2135,1
81968,1917,2379,2116,7
81969,1914,2332,2015,4
81970,1965,2371,2128,1
81971,1883,2379,2003,7
81972,1883,2380,1995,7
81973,1878,2425,2046,4
81974,1886,2383,2005,7
81975,1965,2374,2114,1
81976,1876,2384,1999,7
81977,1946,2610,1961,4
81978,1867,2350,2110,6
81979,1903,2370,2039,7
81980,1850,2371,2043,7
81981,1956,2378,2099,1
81982,1898,2310,2004,4
81983,1967,2370,2131,1
81984,1876,2564,1949,4
81985,1924,2245,2045,4
81986,1906,2355,2069,4
81987,1876,2372,2076,4
81988,1910,2388,1985,7
81989,1873,2381,2009,7
81990,1897,2380,1971,7
81991,1901,2385,1974,7
81992,1976,2377,2127,1
81993,1911,2388,1987,7
81994,1955,2384,2094,1
81995,1912,2390,1987,7
81996,1883,2377,2089,7
81997,1884,2383,2065,7
81998,1887,2386,2007,7
81999,1901,2379,2027,7
82000,1858,2353,2085,4
82001,1882,2382,1985,7
82002,1841,2567,2159,4
82003,1961,2384,2096,1
82004,1899,2394,2033,7
82005,1906,2384,1999,7
82006,1931,2375,2111,7
82007,1899,2390,1998,7
82008,1796,2488,2053,4
82009,1884,2363,1991,4
82010,1891,2381,1988,7
82011,1893,2371,2025,7
82012,1894,2383,1972,7
82013,1886,2294,2039,4
82014,1973,2373,2120,1
82015,1865,2377,2009,7
82016,1973,2372,2118,1
82017,1891,2389,2057,7
82018,1877,2346,1955,3
82019,1880,2381,2051,7
82020,1879,2380,2010,7
82021,1967,2379,2113,1
82022,1903,2388,1991,7
82023,1885,2378,1990,7
82024,1978,2374,2125,1
82025,1870,2380,1980,3
82026,1961,2377,2124,1
82027,1936,2384,2121,7
82028,1864,2376,1991,7
82029,1916,2384,2068,3
82030,1916,2335,1998,4
82031,1878,2378,2069,7
82032,1911,2387,2071,7
82033,1889,2384,1999,7
82034,1968,2361,2111,1
82035,1954,2374,2108,1
82036,1951,2382,2108,1
82037,1985,2367,1966,1
82038,1966,2371,2117,1
82039,1955,2375,2109,1
82040,1881,2375,2080,7
82041,1912,2386,1982,7
82042,1929,2379,2070,7
82043,1900,2383,2055,4
82044,1966,2379,2111,1
82045,1892,2380,1988,7
82046,1897,2384,1998,7
82047,1961,2371,2125,1
82048,1967,2371,2132,1
82049,1967,2367,2135,1
82050,1955,2340,2124,4
82051,1974,2373,2122,1
82052,1903,2387,1974,7
82053,1925,2229,2070,4
82054,1957,2386,2088,1
82055,1842,2394,1979,7
82056,1923,2305,2099,5
82057,1898,2387,2028,3
82058,1898,2376,1990,7
82059,1894,2380,1952,7
82060,1917,2386,2047,7
82061,1917,2432,2112,4
82062,1898,2419,2087,4
82063,1849,2326,2162,5
82064,1914,2425,2025,7
82065,1875,2382,1977,7
82066,1864,2368,2066,7
82067,1900,2383,1978,7
82068,1910,2387,1983,7
82069,1902,2343,2016,4
82070,1875,2381,1971,6
82071,1949,2314,2137,5
82072,1907,2573,1993,7
82073,1904,2277,2029,4
82074,1872,2460,2041,4
82075,1909,2387,1984,7
82076,1905,2379,1970,7
82077,1897,2382,1975,7
82078,1977,2394,2014,7
82079,1898,2411,2126,1
82080,1872,2417,2099,4
82081,1969,2375,2127,1
82082,1974,2375,2122,1
82083,1911,2387,2038,3
82084,1779,2466,2046,4
82085,1958,2383,2095,1
82086,1880,2330,1995,4
82087,1888,2383,1990,3
82088,2017,2392,2106,7
82089,1957,2380,2111,1
82090,1897,2391,2007,7
82091,1884,2382,1989,7
82092,1950,2381,2099,1
82093,1883,2361,2108,7
82094,1882,2315,2042,4
82095,1884,2376,1984,7
82096,1967,2371,2133,1
82097,1902,2386,1985,7
82098,1891,2551,2026,4
82099,1910,2384,1964,7
82100,1885,2380,1967,3
82101,1907,2386,1982,7
82102,1932,2431,1992,7
82103,1865,2371,1976,7
82104,1909,2384,1975,7
82105,1976,2375,2122,1
82106,1879,2378,1961,7
82107,1956,2377,2105,1
82108,1911,2382,1985,7
82109,1894,2515,2060,4
82110,1949,2320,2114,4
82111,1900,2383,1997,7
82112,1940,2390,2074,3
82113,1900,2383,1965,7
82114,1864,2345,2091,4
82115,1905,2387,1987,7
82116,1912,2380,1969,7
82117,1911,2381,1971,7
82118,1907,2455,2073,4
82119,1906,2384,1988,7
82120,1927,2446,2125,6
82121,1894,2384,1992,7
82122,1860,2345,2094,6
82123,1958,2377,2111,1
82124,1868,2378,2031,7
82125,1899,2386,1986,7
82126,1902,2386,1986,7
82127,1901,2386,2041,7
82128,1973,2372,2133,1
82129,1845,2405,2007,3
82130,1898,2382,1993,7
82131,1900,2378,1975,7
82132,1907,2385,1980,7
82133,1964,2449,2055,1
82134,1880,2380,1996,7
82135,1898,2376,2070,7
82136,1874,2383,2004,7
82137,1965,2381,2115,1
82138,1975,2376,2123,1
82139,1909,2389,1982,7
82140,1972,2380,2107,1
82141,1869,2380,2004,7
82142,1885,2384,1994,7
82143,1881,2378,1986,7
82144,1912,2386,1968,7
82145,1908,2296,2033,4
82146,1973,2372,2134,1
82147,1880,2511,1969,6
82148,1913,2385,1976,7
82149,1926,2379,2102,7
82150,1956,2376,2110,1
82151,1850,2362,2084,4
82152,1933,2389,2043,7
82153,1908,2385,2007,7
82154,2156,2375,2053,1
82155,1884,2380,2036,3
82156,1932,2376,2107,7
82157,1872,2353,2059,4
82158,1885,2290,2004,4
82159,1953,2380,2090,1
82160,1897,2301,2066,4
82161,1961,2375,2117,1
82162,1872,2379,2001,7
82163,1985,2380,2095,1
82164,1917,2370,2022,7
82165,1912,2389,2036,3
82166,1786,2407,2017,4
82167,1923,2270,2050,4
82168,1900,2384,1995,7
82169,1913,2371,2121,7
82170,1895,2386,2001,7
82171,1910,2375,2079,4
82172,1883,2384,2001,7
82173,1910,2383,1972,7
82174,1891,2381,1972,7
82175,1877,2374,1995,3
82176,1850,2398,2003,7
82177,1929,2387,2105,4
82178,1834,2358,2083,5
82179,1886,2378,1999,7
82180,1879,2384,1986,3
82181,1889,2380,1975,3
82182,1885,2381,2074,7
82183,1889,2380,2010,3
82184,1852,2354,2111,4
82185,1888,2353,1983,7
82186,1880,2377,1985,7
82187,1902,2386,1996,7
82188,1885,2385,2024,3
82189,1895,2386,1986,7
82190,1912,2373,2116,7
82191,1900,2334,2037,4
82192,1918,2342,2077,5
82193,1873,2340,2011,4
82194,1968,2384,2117,1
82195,1904,2381,1979,7
82196,1812,2561,2091,4
82197,1896,2384,1999,7
82198,1888,2387,1991,7
82199,1900,2383,1994,7
82200,1873,2379,2005,7
82201,1983,2391,2055,7
82202,1905,2387,1982,7
82203,1851,2403,2058,4
82204,1879,2599,2074,4
82205,1930,2365,2072,3
82206,1950,2376,2113,1
82207,1898,2390,1997,7
82208,1864,2381,1986,7
